poi_id,name,address,lon,lat,raw_keyword,raw_type,source,status,category,classification_reason
P00156,上海英济电子塑胶有限公司(新业路),新园路30号,121.124308,31.169744,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00157,上海斯可络压缩机有限公司,亭林镇松隐亭枫公路1555号,121.259274,30.891874,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00158,上海神仙酒厂有限公司,四团镇新四平公路2888号,121.732061,30.954101,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00159,日扬电子科技(上海)有限公司,城市工业园区城银路51号,121.359085,31.312742,工厂,公司企业;公司;机械电子,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P00160,上海美维电子有限公司,江田东路200号,121.273132,31.034768,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00161,马夸特电子科技(上海)有限公司,合庆工业园区庆达路650号,121.697632,31.238598,工厂,公司企业;公司;公司,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P00162,上海凯虹科技电子有限公司,松江出口加工区三庄路18弄1号,121.2971,31.01586,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「加工」
P00163,高屋希克斯电子(上海)有限公司,霍城路555号,121.229707,31.36157,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00164,上海菲姿服饰有限公司,盛龙路1号,121.310961,31.093413,工厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00165,上海唯宝电子有限公司,南翔镇嘉美路1398号,121.266886,31.298052,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00166,上海凯虹电子有限公司,新桥镇别墅区陈春公路999号,121.324504,31.068372,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00167,上海大场肉类联合加工厂,南大路30号,121.407044,31.302012,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「加工厂」
P00168,芯发威达电子(上海)有限公司,莘庄镇莘庄工业园区申富路515号,121.380399,31.080154,工厂,公司企业;公司;机械电子,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P00169,捷敏电子(上海)有限公司,招贤路438号,121.248689,31.36179,工厂,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00170,先锋高科技(上海)有限公司,南桥环城北路1号,121.46105,30.958585,工厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00171,上海卷烟厂,长阳路733号(近通北路),121.518048,31.263231,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00172,3M中国有限公司漕河泾工厂,田林路222号,121.404808,31.169108,工厂,公司企业;工厂;工厂|公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00173,上汽大众汽车有限公司一厂,安亭镇洛浦路66号,121.168105,31.30375,工厂,公司企业;知名企业;知名企业,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00174,上海电缆厂有限公司,内环中环之间军工路1076号,121.552557,31.297565,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00175,上海宝鸟服饰有限公司,锦昔路631号,121.275233,31.038418,工厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00176,上海重型机器厂有限公司,江川路1800号,121.36443,30.992688,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00177,上海天马电脑绣花厂,浦锦街道林浦南路8号,121.480664,31.107351,工厂,公司企业;工厂;工厂,amap,kept,traditional_factory,命中传统制造关键词「工厂」
P00178,上海当纳利印刷有限公司,崧泽大道7699号,121.155771,31.172807,工厂,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「印刷」
P00179,上海嘉辉模具制造有限公司,新甸路1268-1A幢,121.177575,31.436925,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00180,上海欧唯斯工具制造有限公司,宜乐路55号,121.161016,31.377419,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00181,上海三樱机械制造有限公司,兴庆路1201号,121.182913,31.435922,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00182,上海津盛电器设备制造有限公司,西冈身路286号,121.162146,31.374337,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00183,神钢压缩机制造(上海)有限公司,兴荣路1515号,121.186371,31.422837,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00184,上海瑞泰消防设备制造有限公司,朱家角镇康园路26号3幢,121.060198,31.077448,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00185,诺唯亚机械制造(上海)有限公司,青浦工业园区久远路239号2栋,121.108082,31.191709,制造,公司企业;公司;公司,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P00186,上海吉谊汽车零部件制造有限公司,天盈路66号5幢,121.115525,31.192425,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00187,上海铭控传感技术有限公司-研发与制造中心,外青松公路3236号鹤望智谷8号楼,121.137071,31.246594,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00188,上海宝带精密制造有限公司,恒永路600号A6,121.177368,31.342627,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00189,上海曜鼎箱体制造有限公司,外青松公路5318号,121.117749,31.18005,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00190,上海福荧厢体制造有限公司,鹤泰路158号,121.141225,31.239975,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00191,上海平信机电制造有限公司,园国路1185号,121.183737,31.326894,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00192,爱孚迪(上海)制造系统工程有限公司,园耀路669号,121.191825,31.319725,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00193,华鹍仪器仪表制造(上海)有限公司,新团路248号16号厂房,121.154739,31.182156,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00194,上海艺极楼梯制造有限公司,上海瑞裕汽车配件有限公司西门旁,121.080433,30.94517,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00195,安及义机械制造(上海)有限公司,钱明东路915号B1幢,121.062854,30.892488,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00196,霍高文建筑系统上海金山制造中心,枫泾镇钱明东路915号B6栋,121.063613,30.890555,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00197,上海四横电机制造有限公司,赵巷镇崧春路399弄1号,121.166309,31.155084,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00198,上海协辰家具制造有限公司,新浜镇天台路28号,121.091988,30.948873,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00199,上海顺亿鑫智能设备制造有限公司,胡甪路117号7号楼,121.091125,30.938225,制造,公司企业;公司企业;公司企业,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00200,天若影(上海)计算机制造有限公司,香花桥街道崧煌路378号脉格创新技术转化基地1号楼2层,121.178126,31.165039,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00201,上海洲泰轻工机械制造有限公司,华新镇新协路1253号,121.209054,31.237872,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00202,上海沪工阀门制造有限公司,宝钱公路556号,121.290054,31.448593,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00203,莽润机械制造(上海)有限公司,小昆山镇中德路299号,121.135363,31.014436,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00204,翱文狄风电设备制造(上海)有限公司,小昆山镇昆港公路889号5栋,121.146124,31.0187,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00205,上海钢星机械制造有限公司,春意路128-1号,121.242474,31.279646,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00206,上海沪宣阀门制造有限公司,春浓路312号,121.246197,31.281524,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00207,上海牛屯精密制造有限公司,佘山镇陶干路228号2幢,121.190199,31.113633,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00208,物捷仕叉车制造(上海)有限公司,松江工业区佘山分区勋业路150号,121.195047,31.123459,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00209,上海精密机械制造有限公司,飞腾路168号,121.326751,31.469805,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00210,正泰电气股份有限公司电力变压器制造部,思贤路3555号,121.161736,31.019042,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00211,翔笠机械制造(上海)有限公司,罗建路8号,121.337214,31.469016,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00212,上海精骋阀门制造有限公司,丰年路88弄26号,121.301419,31.36058,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00213,上海太翼机械制造有限公司,合兆路677号,121.338761,31.445349,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00214,上海胜心制冷设备制造有限公司,联友路与纪川路交叉口西北260米,121.262672,31.238424,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00215,上海技嘉模型制造有限公司,石湖荡镇长塔路893弄9号,121.182307,30.973681,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00216,上海剑平动平衡机制造有限公司,金石路与富长路交叉口西北320米,121.370225,31.464775,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00217,中冶钢构制造五厂,东太东路与东张路交叉口东南220米,121.378276,31.390094,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00218,上海恒芯金属制品制造有限公司,园和路577弄7号1幢,121.392178,31.410005,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「金属制品」
P00219,上海余特包装机械制造有限公司,九亭涞寅路,121.293663,31.135403,制造,公司企业;公司;机械电子,amap,kept,traditional_factory,命中传统制造关键词「包装」
P00220,洛钛(上海)智能设备制造有限公司,望东南路50弄38号4楼,121.291258,31.119369,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
P00221,上海锐箱制造有限公司,东日路与鸿安路交叉口西100米,121.225675,30.900375,制造,公司企业;公司;公司,amap,kept,traditional_factory,命中传统制造关键词「制造」
